file,split,frame_idx,frame_mean,z_score,iqr_outlier,window_indices
subject7_run1_log_preprocessed.csv,VAL,674,-1.1254392862319946,-3.1465878109607566,True,"[21, 22]"
subject7_run1_log_preprocessed.csv,VAL,678,-1.2068079710006714,-3.3746181568303015,True,"[21, 22]"
subject7_run1_log_preprocessed.csv,VAL,682,-1.3094518184661865,-3.662270736019494,True,"[21, 22]"
subject7_run1_log_preprocessed.csv,VAL,686,-1.2953304052352905,-3.6226964114207565,True,"[21, 22]"
subject7_run1_log_preprocessed.csv,VAL,690,-1.2735450267791748,-3.561644332253325,True,"[22, 23]"
subject7_run1_log_preprocessed.csv,VAL,694,-1.2473931312561035,-3.488355378422701,True,"[22, 23]"
subject7_run1_log_preprocessed.csv,VAL,698,-1.192379117012024,-3.3341822498854343,True,"[22, 23]"
subject7_run1_log_preprocessed.csv,VAL,702,-1.250175952911377,-3.4961540516635097,True,"[22, 23]"
subject7_run1_log_preprocessed.csv,VAL,706,-1.2784879207611084,-3.575496465017928,True,"[22, 23]"
subject7_run1_log_preprocessed.csv,VAL,710,-1.1716479063034058,-3.276084405959113,True,"[22, 23]"
subject7_run1_log_preprocessed.csv,VAL,714,-1.1854298114776611,-3.314707281732036,True,"[22, 23]"
subject7_run1_log_preprocessed.csv,VAL,718,-1.2727882862091064,-3.5595236169632014,True,"[22, 23]"
subject7_run1_log_preprocessed.csv,VAL,722,-1.2644462585449219,-3.5361456373519395,True,"[23, 24]"
subject7_run1_log_preprocessed.csv,VAL,726,-1.2028498649597168,-3.3635258269976007,True,"[23, 24]"
subject7_run1_log_preprocessed.csv,VAL,730,-1.272822380065918,-3.559619162737142,True,"[23, 24]"
subject7_run1_log_preprocessed.csv,VAL,734,-1.2837491035461426,-3.5902405810567317,True,"[23, 24]"
subject7_run1_log_preprocessed.csv,VAL,738,-1.2191811800003052,-3.4092932549435844,True,"[23, 24]"
subject7_run1_log_preprocessed.csv,VAL,742,-1.2707343101501465,-3.5537674851974743,True,"[23, 24]"
subject7_run1_log_preprocessed.csv,VAL,746,-1.2803436517715454,-3.5806970281750417,True,"[23, 24]"
subject7_run1_log_preprocessed.csv,VAL,750,-1.2690925598144531,-3.5491665886984847,True,"[24, 25]"
subject7_run1_log_preprocessed.csv,VAL,754,-1.182778000831604,-3.3072757581610204,True,"[24, 25]"
subject7_run1_log_preprocessed.csv,VAL,758,-1.2075437307357788,-3.3766800747210772,True,"[24, 25]"
subject7_run1_log_preprocessed.csv,VAL,762,-1.2939696311950684,-3.6188829323664455,True,"[24, 25]"
subject7_run1_log_preprocessed.csv,VAL,766,-1.179585337638855,-3.298328531176128,True,"[24, 25]"
subject7_run1_log_preprocessed.csv,VAL,770,-1.2074620723724365,-3.3764512325702056,True,"[24, 25]"
subject7_run1_log_preprocessed.csv,VAL,774,-1.2977802753448486,-3.6295620100230463,True,"[24, 25]"
subject7_run1_log_preprocessed.csv,VAL,778,-1.2760615348815918,-3.568696679413772,True,"[24, 25]"
subject7_run1_log_preprocessed.csv,VAL,782,-1.2045893669128418,-3.3684006659253716,True,"[25, 26]"
subject7_run1_log_preprocessed.csv,VAL,786,-1.2773067951202393,-3.5721864386955353,True,"[25, 26]"
subject7_run1_log_preprocessed.csv,VAL,790,-1.2947585582733154,-3.6210938482123876,True,"[25, 26]"
subject7_run1_log_preprocessed.csv,VAL,794,-1.273210048675537,-3.5607055783205515,True,"[25, 26]"
subject7_run1_log_preprocessed.csv,VAL,798,-1.0771468877792358,-3.011251565163508,True,"[25, 26]"
subject7_run1_log_preprocessed.csv,VAL,802,-1.0822163820266724,-3.0254584867809955,True,"[25, 26]"
subject7_run1_log_preprocessed.csv,VAL,806,-1.0806419849395752,-3.0210463432969585,True,"[25, 26]"
subject7_run1_log_preprocessed.csv,VAL,810,-1.165953278541565,-3.2601255891019583,True,"[26, 27]"
subject7_run1_log_preprocessed.csv,VAL,814,-1.0939528942108154,-3.0583492842697426,True,"[26, 27]"
subject7_run1_log_preprocessed.csv,VAL,818,-1.0741292238235474,-3.00279476194136,True,"[26, 27]"
subject7_run1_log_preprocessed.csv,VAL,822,-1.3006970882415771,-3.6377361848369643,True,"[26, 27]"
subject7_run1_log_preprocessed.csv,VAL,826,-1.1897120475769043,-3.3267079645694384,True,"[26, 27]"
subject7_run1_log_preprocessed.csv,VAL,834,-1.3360445499420166,-3.736795103388694,True,"[26, 27]"
subject7_run1_log_preprocessed.csv,VAL,838,-1.2543067932128906,-3.507730457812434,True,"[26, 27]"
subject7_run1_log_preprocessed.csv,VAL,842,-1.156853199005127,-3.2346232193631135,True,"[27, 28]"
subject7_run1_log_preprocessed.csv,VAL,850,-1.1444671154022217,-3.199912041027503,True,"[27, 28]"
subject7_run1_log_preprocessed.csv,VAL,926,-1.1105595827102661,-3.1048884280821705,True,"[29, 30]"
subject7_run1_log_preprocessed.csv,VAL,986,-1.1047194004058838,-3.088521704267038,True,"[31, 32]"
subject7_run1_log_preprocessed.csv,VAL,1082,-1.0785771608352661,-3.0152598106031596,True,"[35, 36]"
subject7_run1_log_preprocessed.csv,VAL,1086,-1.1431448459625244,-3.1962064685640414,True,"[35, 36]"
subject7_run1_log_preprocessed.csv,VAL,1090,-1.0972023010253906,-3.0674555314937813,True,"[35, 36]"
subject7_run1_log_preprocessed.csv,VAL,1098,-1.1047548055648804,-3.088620924878438,True,"[35, 36]"
subject7_run1_log_preprocessed.csv,VAL,1102,-1.082319736480713,-3.025748130788011,True,"[35, 36]"
subject7_run1_log_preprocessed.csv,VAL,1148,-1.114383339881897,-3.1156042541133635,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1150,-1.1033856868743896,-3.084784060494841,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1152,-1.1310906410217285,-3.162425358181756,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1156,-1.1506723165512085,-3.2173017059608395,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1158,-1.08837890625,-3.0427285524588394,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1160,-1.1728706359863281,-3.279511024851804,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1161,-1.1140307188034058,-3.114616056912956,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1162,-1.239166259765625,-3.4653001163555888,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1164,-1.3013956546783447,-3.6396938709743503,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1165,-1.1303709745407104,-3.160408540568889,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1166,-1.1468801498413086,-3.2066744101048013,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1168,-1.2880645990371704,-3.6023344711351464,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1169,-1.126073956489563,-3.148366432291037,True,"[37, 38]"
subject7_run1_log_preprocessed.csv,VAL,1172,-1.1992038488388062,-3.353308108480203,True,"[38, 39]"
subject7_run1_log_preprocessed.csv,VAL,1173,-1.128450870513916,-3.155027576300139,True,"[38, 39]"
